PLZ,Ort
34320,Söhrewald
79294,Sölden
42651,Solingen
42653,Solingen
42655,Solingen
42657,Solingen
42659,Solingen
42697,Solingen
42699,Solingen
42719,Solingen
38387,Söllingen
35606,Solms
29614,Soltau
29594,Soltendieck
97286,Sommerhausen
87782,Sonderhof
96515,Sonneberg
96242,Sonnefeld
94164,Sonnen
72820,Sonnenbühl
70378,Sonnenhof
47665,Sonsbeck
87776,Sontheim
89567,Sontheim
87527,Sonthofen
36205,Sontra
24966,Sörup
08326,Sosa
27367,Sottrum
83564,Soyen
78549,Spaichingen
91174,Spalt
54529,Spangdahlem
34286,Spangenberg
95234,Sparneck
82447,Spatzenhausen
56322,Spay
74937,Spechbach
54662,Speicher
95469,Speichersdorf
48480,Spelle
32139,Spenge
67346,Speyer
71579,Spiegelberg
26474,Spiekeroog
66583,Spiesen-Elversberg
29365,Sprakensehl
31832,Springe
45549,Sprockhövel
86941,St Ottilien
37444,St. Andreasberg
79837,St. Blasien
09356,St. Egidien
56329,St. Goar
66386,St. Ingbert
68789,St. Leon-Rot
79274,St. Märgen
79271,St. Peter
66606,St. Wendel
21680,Stade
21682,Stade
21683,Stade
55271,Stadecken-Elsheim
96187,Stadelhofen
29596,Stadensen
26935,Stadland
26936,Stadland
26937,Stadland
92549,Stadlern
01829,Stadt Wehlen
35260,Stadtallendorf
86391,Stadtbergen
31655,Stadthagen
97488,Stadtlauringen
36457,Stadtlengsfeld
48703,Stadtlohn
97909,Stadtprozelten
95346,Stadtsteinach
89195,Staig
94375,Stallwang
95236,Stammbach
85134,Stammham
93491,Stamsried
97990,Standorf
82319,Starnberg
72181,Starzach
79219,Staufen
35460,Staufenberg
35239,Steffenberg
96135,Stegaurach
79252,Stegen
31634,Steimbke
90547,Stein
77790,Steinach
94377,Steinach
36396,Steinau
61449,Steinbach
96361,Steinbach
08237,Steinberg
92449,Steinberg
22964,Steinburg
82297,Steindorf
79585,Steinen
49439,Steinfeld
97854,Steinfeld
48565,Steinfurt
33803,Steinhagen
32839,Steinheim
89555,Steinheim
85643,Steinhöring
29367,Steinhorst
84439,Steinkirchen
76479,Steinmauern
08432,Steinpleis
91628,Steinsfeld
78256,Steißlingen
21435,Stelle
25795,Stelle-Wittenwurth
32351,Stemwede
39576,Stendal
83071,Stephanskirchen
94569,Stephansposching
75447,Sternenfels
72510,Stetten
87778,Stetten
88719,Stetten
96188,Stettfeld
31595,Steyerberg
21772,Stinstedt
78333,Stockach
23617,Stockelsdorf
96342,Stockheim
71543,Stocksberg Gem Beilstein
31638,Stöckse
63811,Stockstadt
64589,Stockstadt
73495,Stödtlen
29597,Stoetze
52222,Stolberg
52223,Stolberg
52224,Stolberg
24890,Stolk
24409,Stoltebüll
31592,Stolzenau
92721,Störnstein
87677,Stöttwang
47638,Straelen
18435,Stralsund
18437,Stralsund
18439,Stralsund
72479,Straßberg
82064,Straßlach-Dingharting
75334,Straubenhardt
94315,Straubing
15344,Strausberg
01616,Strehla
83489,Strub
96129,Strullendorf
24643,Struvenhütten
94166,Stubenberg
79780,Stühlingen
28816,Stuhr
92551,Stulln
76297,Stutensee
70574,Stuttgart
70692,Stuttgart
70173,Stuttgart
70174,Stuttgart
70176,Stuttgart
70178,Stuttgart
70180,Stuttgart
70182,Stuttgart
70184,Stuttgart
70186,Stuttgart
70188,Stuttgart
70190,Stuttgart
70191,Stuttgart
70192,Stuttgart
70193,Stuttgart
70195,Stuttgart
70197,Stuttgart
70199,Stuttgart
70327,Stuttgart
70329,Stuttgart
70372,Stuttgart
70374,Stuttgart
70376,Stuttgart
70435,Stuttgart
70437,Stuttgart
70439,Stuttgart
70469,Stuttgart
70499,Stuttgart
70563,Stuttgart
70565,Stuttgart
70567,Stuttgart
70569,Stuttgart
70597,Stuttgart
70599,Stuttgart
70619,Stuttgart
70629,Stuttgart
08328,Stützengrün
98714,Stützerbach
26624,Südbrookmerland
24392,Süderbrarup
29556,Suderburg
18516,Süderholz
25879,Süderstapel
46354,Südlohn
91484,Sugenheim
98527,Suhl
98528,Suhl
29562,Suhlendorf
23867,Sülfeld
27232,Sulingen
72172,Sulz
63834,Sulzbach
65843,Sulzbach
66280,Sulzbach
74429,Sulzbach-Laufen
92237,Sulzbach-Rosenberg
87477,Sulzberg
79295,Sulzburg
97528,Sulzdorf
75056,Sulzfeld
55286,Sulzheim
97529,Sulzheim
59846,Sundern
38376,Süpplingenburg
26903,Surwold
73079,Süßen
31555,Suthfeld
53913,Swisttal
28857,Syke
25980,Sylt-Ost
08548,Syrau
89428,Syrgenstein
24893,Taarstedt
83342,Tacherting
83373,Taching
86704,Tagmersheim
74388,Talheim
78607,Talheim
99897,Tambach-Dietharz
22889,Tangstedt
25499,Tangstedt
36142,Tann
07922,Tanna
73497,Tannhausen
91489,Tanzenhaid
86660,Tapfheim
38479,Tappenbeck
25881,Tating
97941,Tauberbischofsheim
04425,Taucha
82024,Taufkirchen
84416,Taufkirchen
84574,Taufkirchen
65232,Taunusstein
09249,Taura
49545,Tecklenburg
93105,Tegernheim
83684,Tegernsee
83317,Teisendorf
84576,Teising
48291,Telgte
14513,Teltow
78250,Tengen
79331,Teningen
78144,Tennenbronn
21395,Tespe
25882,Tetenbüll
24817,Tetenhusen
96355,Tettau
94167,Tettenweis
88069,Tettnang
88064,Tettnang
93158,Teublitz
93356,Teugn
92552,Teunz
86943,Thaining
66987,Thaleischweiler-Fröschen
09380,Thalheim
93107,Thalmassing
91177,Thalmässing
86470,Thannhausen
92554,Thanstein
91741,Theilenhofen
97288,Theilheim
97531,Theres
86672,Thierhaupten
95707,Thiersheim
95199,Thierstein
66636,Tholey
21401,Thomasburg
09419,Thum
97289,Thüngen
97291,Thüngersheim
94169,Thurmansbang
95349,Thurnau
94136,Thyrnau
38473,Tiddische
84184,Tiefenbach
93464,Tiefenbach
94113,Tiefenbach
75233,Tiefenbronn
95643,Tirschenreuth
79822,Titisee-Neustadt
85135,Titting
94104,Tittling
84529,Tittmoning
52445,Titz
22965,Todendorf
79682,Todtmoos
79674,Todtnau
47918,Tönisvorst
21442,Toppenstedt
21371,Tosterglope
92724,Trabitz
93358,Train
93455,Traitsching
83301,Traunreut
83278,Traunstein
92555,Trausnitz
90619,Trautskirchen
29494,Trebel
95367,Trebgast
04687,Trebsen
65468,Trebur
93492,Treffelstein
56253,Treis-Karden
22967,Tremsbüttel
34388,Trendelburg
91757,Treuchtlingen
78098,Triberg
97855,Triefenstein
54290,Trier
54292,Trier
54293,Trier
54294,Trier
54295,Trier
54296,Trier
54311,Trierweiler
22946,Trittau
54349,Trittenheim
72818,Trochtelfingen
53840,Troisdorf
53842,Troisdorf
53844,Troisdorf
78647,Trossingen
95709,Tröstau
83308,Trostberg
87779,Trunkelsberg
98596,Trusetal
96367,Tschirn
72008,Tübingen
72070,Tübingen
72072,Tübingen
72074,Tübingen
72076,Tübingen
38474,Tülau
78609,Tuningen
83104,Tuntenhausen
82299,Türkenfeld
86842,Türkheim
86874,Tussenhausen
84577,Tüßling
78532,Tuttlingen
82327,Tutzing
38388,Twieflingen
49767,Twist
34477,Twistetal
27239,Twistringen
52531,Übach-Palenberg
66802,Überherrn
88662,Überlingen
83236,Übersee
76698,Ubstadt-Weiher
31600,Uchte
97532,Üchtelhausen
17373,Ueckermünde
47589,Uedem
91486,Uehlfeld
25889,Uelvesbüll
29525,Uelzen
31311,Uetze
73066,Uhingen
88690,Uhldingen-Mühlhofen
79777,Ühlingen-Birkendorf
07407,Uhlstädt
89073,Ulm
89075,Ulm
89077,Ulm
89079,Ulm
89081,Ulm
35327,Ulrichstein
24897,Ulsnis
79224,Umkirch
88444,Ummendorf
29369,Ummern
21274,Undeloh
87781,Ungerhausen
88527,Unlingen
59423,Unna
59425,Unna
59427,Unna
82497,Unterammergau
69429,Unterdielbach
86944,Unterdießen
84339,Unterdietfurt
74257,Untereisesheim
72669,Unterensingen
85774,Unterföhring
74199,Untergruppenbach
82008,Unterhaching
78089,Unterkirnach
91364,Unterleinleiter
29345,Unterlüß
89617,Untermarchtal
96190,Untermerzbach
74547,Untermünkheim
84579,Unterneukirchen
97294,Unterpleichfeld
83567,Unterreit
89299,Unterroth
85716,Unterschleißheim
91743,Unterschwaningen
96253,Untersiemau
89619,Unterstadion
95369,Untersteinach
07333,Unterwellenborn
83246,Unterwössen
87496,Untrasried
26670,Uplengen
73660,Urbach
56182,Urbar
86513,Ursberg
92289,Ursensollen
97857,Urspringen
54539,Ürzig
61250,Usingen
37170,Uslar
86514,Ustersbach
88524,Uttenweiler
86919,Utting
79694,Utzenfeld
54579,Üxheim
71665,Vaihingen
26316,Varel
85591,Vaterstetten
38159,Vechelde
49377,Vechta
98669,Veilsdorf
97209,Veitshöchheim
42549,Velbert
42551,Velbert
42553,Velbert
42555,Velbert
92355,Velburg
84149,Velden
46342,Velen
74541,Vellberg
38458,Velpke
27283,Verden
72519,Veringenstadt
33415,Verl
33775,Versmold
91487,Vestenbergsgreuth
52391,Vettweiß
94234,Viechtach
38690,Vienenburg
96191,Viereth-Trunstadt
85256,Vierkirchen
68519,Viernheim
41747,Viersen
41748,Viersen
41749,Viersen
41751,Viersen
86946,Vilgertshofen
78048,Villingen-Schwenningen
78050,Villingen-Schwenningen
78052,Villingen-Schwenningen
78054,Villingen-Schwenningen
78056,Villingen-Schwenningen
65606,Villmar
84137,Vilsbiburg
92249,Vilseck
84186,Vilsheim
94474,Vilshofen
49429,Visbek
27374,Visselhövede
32602,Vlotho
46562,Voerde
21360,Vögelsen
88267,Vogt
83569,Vogtareuth
79235,Vogtsburg
85088,Vohburg
92648,Vohenstrauß
78147,Vöhrenbach
72189,Vöhringen
89269,Vöhringen
97332,Volkach
84106,Volkenschwand
78269,Volkertshausen
66333,Völklingen
34471,Volkmarsen
49599,Voltlage
38533,Vordorf
91247,Vorra
79279,Vörstetten
48691,Vreden
24369,Waabs
83666,Waakirchen
86875,Waal
34590,Wabern
96193,Wachenroth
53343,Wachtberg
47669,Wachtendonk
63607,Wächtersbach
55263,Wackernheim
92442,Wackersdorf
29496,Waddeweitz
66687,Wadern
59329,Wadersloh
66787,Wadgassen
93494,Waffenbrunn
49419,Wagenfeld
68753,Waghäusel
29399,Wahrenholz
71332,Waiblingen
71334,Waiblingen
71336,Waiblingen
74915,Waibstadt
92726,Waidhaus
86579,Waidhofen
97534,Waigolshausen
88489,Wain
26907,Walchum
88639,Wald
93192,Wald
72178,Waldachtal
55425,Waldalgesheim
63857,Waldaschaff
51545,Waldbröl
76337,Waldbronn
65620,Waldbrunn
97295,Waldbrunn
88289,Waldburg
97297,Waldbüttelbrunn
72141,Walddorfhäslach
65529,Waldems
71111,Waldenbuch
74638,Waldenburg
93194,Walderbach
95679,Waldershof
12625,Waldesruh
04736,Waldheim
37284,Waldkappel
79183,Waldkirch
94065,Waldkirchen
84478,Waldkraiburg
69483,Wald-Michelbach
66914,Waldmohr
54320,Waldrach
95652,Waldsassen
67165,Waldsee
79761,Waldshut-Tiengen
35647,Waldsolms
89367,Waldstetten
92727,Waldthurn
74399,Walheim
37445,Walkenried
86877,Walkertshofen
69190,Walldorf
74731,Walldürn
96346,Wallenfels
49134,Wallenhorst
66798,Wallerfangen
94574,Wallerfing
94522,Wallersdorf
86757,Wallerstein
82499,Wallgau
74599,Wallhausen
65396,Walluf
85469,Walpertskirchen
85406,Wälschbuch
96194,Walsdorf
29664,Walsrode
87448,Waltenhofen
02799,Waltersdorf
85137,Walting
45731,Waltrop
75045,Walzbachtal
24997,Wanderup
37281,Wanfried
73117,Wangen
88239,Wangen
26434,Wangerland
26486,Wangerooge
21776,Wanna
72827,Wannweil
06318,Wansleben am See
38378,Warberg
34414,Warburg
26203,Wardenburg
24646,Warder
17192,Waren
48231,Warendorf
95485,Warmensteinach
31606,Warmsen
83627,Warngau
59581,Warstein
36367,Wartenberg
85456,Wartenberg
88447,Warthausen
97797,Wartmannsroth
38553,Wasbüttel
41849,Wassenberg
83512,Wasserburg
88142,Wasserburg
54332,Wasserliesch
97535,Wasserlosen
29339,Wathlingen
96196,Wattendorf
86759,Wechingen
22880,Wedel
30900,Wedemark
26826,Weener
31096,Weenzen
24999,Wees
47652,Weeze
41844,Wegberg
94110,Wegscheid
79664,Wehr
37287,Wehretal
61273,Wehrheim
86517,Wehringen
63879,Weibersbrunn
86706,Weichering
85258,Weichs
92637,Weiden
91746,Weidenbach
89197,Weidenstetten
67475,Weidenthal
96279,Weidhausen
92557,Weiding
93495,Weiding
91249,Weigendorf
91629,Weihenzell
92729,Weiherhammer
84107,Weihmichl
86947,Weil
79576,Weil am Rhein
71263,Weil der Stadt
71093,Weil im Schönbuch
63937,Weilbach
35781,Weilburg
72367,Weilen
91365,Weilersbach
88171,Weiler-Simmerberg
53919,Weilerswist
73235,Weilheim
79809,Weilheim
82362,Weilheim
35789,Weilmünster
61276,Weilrod
91744,Weiltingen
35096,Weimar
99423,Weimar
99425,Weimar
99427,Weimar
35796,Weinbach
67366,Weingarten
76356,Weingarten
88250,Weingarten
69469,Weinheim
74189,Weinsberg
71384,Weinstadt
76599,Weisenbach
91085,Weisendorf
67256,Weisenheim am Sand
66709,Weiskirchen
96260,Weismain
71287,Weissach
71554,Weissach
74679,Weißbach
95237,Weißdorf
37299,Weißenborn
96369,Weißenbrunn
91781,Weißenburg
06667,Weißenfels
91367,Weißenohe
95163,Weißenstadt
56575,Weißenthurm
79367,Weisweil
57586,Weitefeld
56191,Weitersburg
64331,Weiterstadt
87480,Weitnau
96479,Weitramsdorf
21261,Welle
78669,Wellendingen
91809,Wellheim
59514,Welver
03119,Welzow
86650,Wemding
38176,Wendeburg
90530,Wendelstein
57482,Wenden
21403,Wendisch Evern
73240,Wendlingen
84187,Weng
30974,Wennigsen
25996,Wenningstedt
93173,Wenzenbach
97956,Werbach
58791,Werdohl
59457,Werl
49757,Werlte
42929,Wermelskirchen
04779,Wermsdorf
92533,Wernberg-Köblitz
59368,Werne
97440,Werneck
38842,Wernigerode
38855,Wernigerode
87497,Wertach
97877,Wertheim
33824,Werther
46483,Wesel
46485,Wesel
46487,Wesel
29392,Wesendorf
50389,Wesseling
82234,Weßling
82405,Wessobrunn
29599,Weste
87679,Westendorf
24259,Westensee
72589,Westerheim
87784,Westerheim
49492,Westerkappeln
24784,Westerrönfeld
26655,Westerstede
89198,Westerstetten
73463,Westhausen
67368,Westheim
91747,Westheim
26810,Westoverledingen
35435,Wettenberg
35083,Wetter
58300,Wetter
48493,Wettringen
91631,Wettringen
85139,Wettstetten
35576,Wetzlar
35578,Wetzlar
35579,Wetzlar
35580,Wetzlar
35581,Wetzlar
35582,Wetzlar
35583,Wetzlar
35584,Wetzlar
35585,Wetzlar
35586,Wetzlar
25599,Wewelsfleth
83629,Weyarn
38554,Weyhausen
28844,Weyhe
58739,Wickede
74259,Widdern
37447,Wieda
79695,Wieden
31719,Wiedensahl
85259,Wiedenzhausen
86879,Wiedergeltingen
26215,Wiefelstede
51674,Wiehl
82407,Wielenbach
29342,Wienhausen
29568,Wieren
75446,Wiernsheim
79697,Wies
95676,Wiesau
65011,Wiesbaden
65027,Wiesbaden
65183,Wiesbaden
65185,Wiesbaden
65187,Wiesbaden
65189,Wiesbaden
65191,Wiesbaden
65193,Wiesbaden
65195,Wiesbaden
65197,Wiesbaden
65199,Wiesbaden
65201,Wiesbaden
65203,Wiesbaden
65205,Wiesbaden
65207,Wiesbaden
63831,Wiesen
69257,Wiesenbach
86519,Wiesenbach
94344,Wiesenfelden
93109,Wiesent
91369,Wiesenthau
97353,Wiesentheid
91346,Wiesenttal
91632,Wieseth
79699,Wieslet
69168,Wiesloch
26639,Wiesmoor
97859,Wiesthal
49835,Wietmarschen
29323,Wietze
31613,Wietzen
29649,Wietzendorf
87487,Wiggensbach
91634,Wilburgstetten
15745,Wildau
72218,Wildberg
38709,Wildemann
93359,Wildenberg
27793,Wildeshausen
97772,Wildflecken
87499,Wildpoldsried
82409,Wildsteig
88271,Wilhelmsdorf
69259,Wilhelmsfeld
26382,Wilhelmshaven
26384,Wilhelmshaven
26386,Wilhelmshaven
26388,Wilhelmshaven
26389,Wilhelmshaven
96352,Wilhelmsthal
91452,Wilhermsdorf
08112,Wilkau-Haßlau
34439,Willebadessen
47877,Willich
34508,Willingen
34628,Willingshausen
93497,Willmering
56594,Willroth
77731,Willstätt
57234,Wilnsdorf
49849,Wilsum
54459,Wiltingen
71299,Wimsheim
54457,Wincheringen
86949,Windach
25729,Windbergen
51570,Windeck
91635,Windelsbach
79297,Winden
53578,Windhagen
92670,Windischeschenbach
94575,Windorf
91575,Windsbach
21789,Wingst
84543,Winhöring
90610,Winkelhaid
92559,Winklarn
71364,Winnenden
25887,Winnert
56333,Winningen
67722,Winnweiler
21423,Winsen
29308,Winsen
73650,Winterbach
89368,Winterbach
59955,Winterberg
72474,Winterlingen
87785,Winterrieden
67587,Wintersheim
54616,Winterspelt
54487,Wintrich
31088,Winzenburg
94577,Winzer
97537,Wipfeld
51688,Wipperfürth
56422,Wirges
21737,Wischhafen
91749,Wittelshofen
58452,Witten
58453,Witten
58454,Witten
58455,Witten
58456,Witten
09228,Wittgensdorf
84384,Wittibreut
02997,Wittichenau
29378,Wittingen
29379,Wittingen
54516,Wittlich
79599,Wittlingen
38329,Wittmar
26409,Wittmund
79299,Wittnau
37213,Witzenhausen
37214,Witzenhausen
37215,Witzenhausen
37216,Witzenhausen
37218,Witzenhausen
22969,Witzhave
24899,Wohlde
35288,Wohratal
25797,Wöhrden
77709,Wolfach
88364,Wolfegg
38300,Wolfenbüttel
38302,Wolfenbüttel
38304,Wolfenbüttel
86709,Wolferstadt
87787,Wolfertschwenden
34466,Wolfhagen
91639,Wolframs-Eschenbach
82515,Wolfratshausen
38440,Wolfsburg
38442,Wolfsburg
38444,Wolfsburg
38446,Wolfsburg
38448,Wolfsburg
72649,Wolfschlugen
17438,Wolgast
08399,Wolkenburg-Kaufungen
61206,Wöllstadt
85283,Wolnzach
74549,Wolpertshausen
88284,Wolpertswende
31556,Wölpinghausen
38379,Wolsdorf
15569,Woltersdorf
29497,Woltersdorf
31099,Woltershausen
97539,Wonfurt
96197,Wonsees
37339,Worbis
87789,Woringen
67547,Worms
67549,Worms
67550,Worms
67551,Worms
72299,Wörnersberg
91637,Wörnitz
73499,Wört
63939,Wörth
84109,Wörth
85457,Wörth
93086,Wörth
82237,Wörthsee
27638,Wremen
29559,Wrestedt
29565,Wriedel
25799,Wrohm
42489,Wülfrath
21445,Wulfsen
37199,Wulften
95632,Wunsiedel
31515,Wunstorf
42103,Wuppertal
42105,Wuppertal
42107,Wuppertal
42109,Wuppertal
42111,Wuppertal
42113,Wuppertal
42115,Wuppertal
42117,Wuppertal
42119,Wuppertal
42275,Wuppertal
42277,Wuppertal
42279,Wuppertal
42281,Wuppertal
42283,Wuppertal
42285,Wuppertal
42287,Wuppertal
42289,Wuppertal
42327,Wuppertal
42329,Wuppertal
42349,Wuppertal
42369,Wuppertal
42389,Wuppertal
42399,Wuppertal
84329,Wurmannsquick
75449,Wurmberg
78573,Wurmlingen
84189,Wurmsham
52146,Würselen
97070,Würzburg
97072,Würzburg
97074,Würzburg
97076,Würzburg
97078,Würzburg
97080,Würzburg
97082,Würzburg
97084,Würzburg
29462,Wustrow
79879,Wutach
79793,Wutöschingen
79369,Wyhl
46509,Xanten
74374,Zaberfeld
93499,Zandt
96199,Zapfendorf
97475,Zeil
67378,Zeiskam
93197,Zeitlarn
97799,Zeitlofs
06712,Zeitz
56856,Zell
73119,Zell
77736,Zell
79669,Zell
93199,Zell
95239,Zell
97299,Zell
98544,Zella-Mehlis
97225,Zellingen
54313,Zemmer
94579,Zenting
39261,Zerbst
29499,Zernien
26340,Zetel
15738,Zeuthen
27404,Zeven
86473,Ziemetshausen
34289,Zierenberg
89446,Ziertheim
72369,Zimmern
78658,Zimmern
18374,Zingst
17454,Zinnowitz
90513,Zirndorf
02763,Zittau
09517,Zöblitz
37449,Zorge
85604,Zorneding
89447,Zöschingen
08321,Zschorlau
53909,Zülpich
86441,Zusmarshausen
74939,Zuzenhausen
04442,Zwenkau
08056,Zwickau
08058,Zwickau
08060,Zwickau
08062,Zwickau
08064,Zwickau
08066,Zwickau
88529,Zwiefalten
64673,Zwingenberg
69439,Zwingenberg
08297,Zwönitz
08267,Zwota
41052,Mönchengladbach
24100,Kiel
80311,München
44021,Dortmund
70039,Stuttgart
20029,Hamburg
20020,Hamburg
76245,Karlsruhe
76127,Karlsruhe
60444,Frankfurt
40300,Düsseldorf
60265,Frankfurt
70140,Stuttgart
78421,Konstanz
78084,Villingen-Schwenningen
10841,Berlin
80791,München
89017,Ulm
70144,Stuttgart
98501,Suhl
71174,Stuttgart
26016,Oldenburg
76492,Baden-Baden
80704,München
50446,Köln
50477,Köln
55007,Mainz
49465,Ibbenbüren
60062,Frankfurt
70320,Stuttgart
74507,Schwäbisch Hall
72853,Remscheid
81457,München
69004,Heidelberg
38143,Braunschweig
60046,Frankfurt
35049,Herford
68112,Mannheim
79574,Weil am Rhein
20349,Hamburg
90011,Nürnberg
70772,Filderstadt
49032,Osnabrück
48135,Münster
48139,Münster
10892,Berlin
49587,Bersenbrück
08150,Musterstadt
90334,Nürnberg
45027,Essen
68151,Mannheim
90325,Nürnberg
36081,Hünfeld
99804,Eisenach
51222,Köln
82503,Wolfratshausen
76041,Karlsruhe
70049,Stuttgart
60328,Frankfurt
39004,Magdeburg
70155,Stuttgart
38093,Braunschweig
56222,Ransbach-Baumbach
51608,Gummersbach
50602,Köln
54626,Bitburg
12345,Berlin
93315,Teisendorf
999999,Musterstadt
49364,Vechta
30001,Hannover
33057,Paderborn
90327,Nürnberg
22283,Hamburg
66594,St. Wendel
49018,Osnabrück
10891,Berlin
41009,Mönchengladbach
10889,Berlin
80787,München
22772,Hamburg
55020,Mainz
89470,Thannhausen
06694,Zeitz
65050,Wiesbaden
51655,Wiehl
50587,Köln
80005,München
80535,München
48134,Münster
10893,Berlin
53057,Bonn
75006,Bretten
10187,Berlin
71606,Ludwigsburg
42273,Wuppertal
90532,Feucht
123456,Stuttgart
20547,Hamburg
10235,Berlin
17019,Neubrandenburg
60606,Frankfurt
47515,Kleve
71045,Sindelfingen
20009,Hamburg
80609,München
68032,Mannheim
44621,Herne
31753,Hameln
40002,Düsseldorf
70369,Stuttgart
79011,Freiburg
77662,Offenburg
79005,Freiburg
79812,Titisee-Neustadt
76003,Karlsruhe
29511,Uelzen
73131,Karlsruhe
79428,Eschbach
74334,Brackenheim
72484,Sigmaringen
72701,Reutlingen
64218,Darmstadt
30398,Paderborn
60283,Frankfurt
55022,Mainz
79829,St. Blasien
40012,Düsseldorf
76643,Bruchsal
30012,Hannover
55002,Mainz
70304,Stuttgart
38022,Braunschweig
73278,Esslingen
10718,Berlin
71333,Waiblingen
10877,Berlin
79304,Emmendingen
78001,Villingen-Schwenningen
74520,Schwäbisch Hall
60019,Frankfurt
71074,Stuttgart
10177,Berlin
59738,Arnsberg
70341,Stuttgart
50447,Köln
80503,München
04024,Leipzig
76045,Karlsruhe
20335,Hamburg
01305,Dresden
73702,Esslingen
68003,Mannheim
78459,Konstanz
25195,Hamburg
56013,Koblenz
66104,Saarbrücken
20433,Hamburg
28078,Bremen
50443,Köln
28063,Bremen
84037,Landshut
22282,Hamburg
36295,Alsfeld
34011,Berlin
78202,Singen
53105,Bonn
90715,Fürth
80279,München
03003,Cottbus
55515,Bad Kreuznach
55516,Bad Kreuznach
80273,München
60625,Frankfurt
69157,Wiesloch
47719,Krefeld
60282,Frankfurt
77912,Lahr
10591,Berlin
99105,Erfurt
85067,Eichstätt
79216,Staufen
97095,Würzburg
80530,München
76161,Karlsruhe
60020,Frankfurt
14459,Potsdam
44213,Düsseldorf
76049,Karlsruhe
80006,München
79537,Lörrach
63777,Obernburg
48008,Münster
30062,Hannover
85045,Ingolstadt
40540,Düsseldorf
77615,Offenburg
45361,Essen
71610,Ludwigsburg
71506,Backnang
46001,Oberhausen
68311,Mannheim
76263,Ettlingen
06003,Halle
87574,Kaufbeuren
67512,Worms
77675,Kehl
31314,Hildesheim
66404,Homburg
60846,Frankfurt
79552,Weil am Rhein
91142,Roth
10836,Berlin
58556,Kierspe
55098,Mainz
96226,Bad Staffelstein
80319,München
33029,Brakel
20022,Hamburg
10729,Berlin
40010,Düsseldorf
09073,Ulm
55132,Mainz
70123,Stuttgart
81904,München
37189,Hameln
54215,Trier
12615,Berlin
85318,Freising
01008,Dresden
97408,Schweinfurt
60006,Frankfurt
40001,Düsseldorf
67653,Kaiserslautern
10850,Berlin
52518,Heinsberg
37504,Osterode
91168,Greding
78614,Rottweil
80068,München
71304,Waiblingen
51155,Köln
63272,Dreieich
42013,Wuppertal
90329,Nürnberg
60312,Frankfurt
35668,Dillenburg
35347,Gießen
83004,Rosenheim
75189,Wiesbaden
20454,Hamburg
84342,Pfarrkirchen
22796,Hamburg
65730,Eschborn
80326,München
76402,Rastatt
87519,Sonthofen
60005,Frankfurt
36229,Bad Hersfeld
77818,Bühl
87414,Kempten
42347,Wuppertal
72710,Reutlingen
60547,Frankfurt
45814,Gelsenkirchen
70129,Stuttgart
70127,Reutlingen
60051,Frankfurt
71256,Leonberg
69325,Frankfurt
49704,Meppen
60362,Frankfurt
99107,Erfurt
80332,München
66023,Saarbrücken
75123,Crailsheim
04008,Leipzig
41006,Mönchengladbach
94016,Passau
73704,Esslingen
59003,Hamm
40100,Düsseldorf
71630,Ludwigsburg
67012,Ludwigshafen
40242,Düsseldorf
17282,Prenzlau
300001,Hannover
60398,Frankfurt
19001,Schwerin
60041,Frankfurt
60075,Frankfurt
59585,Geseke
01075,Dresden
45612,Köln
44530,Lünen
35009,Marburg
60262,Frankfurt
89004,München
25600,Bremen
21000,Hamburg
D-20349,Hamburg
41405,Neuss
44132,Dortmund
27393,Zeven
60559,Frankfurt
45012,Essen
80103,München
97934,Tauberbischofsheim
20010,Hamburg
nan,Hamburg
60235,Frankfurt
74641,Künzelsau
23509,Lübeck
33526,Bielefeld
56463,Bad Marienberg
18004,Rostock
75119,Pforzheim
22746,Hamburg
60038,Frankfurt
20484,Hamburg
53252,Bonn
04002,Leipzig
04503,Düsseldorf
10593,Berlin
73502,Schwäbisch Gmünd
99999,Frankfurt
67603,Kaiserslautern
47704,Krefeld
80358,München
98223,Ingolstadt
78513,Tuttlingen
46515,Alpen
65765,Eschborn
40189,Düsseldorf
25509,Itzehoe
23122,Oldenburg
58634,Iserlohn
37254,Eschwege
88033,München
30002,Hannover
30126,Hannover
50466,Köln
79089,Freiburg
38436,Wolfsburg
47439,Moers
41403,Neuss
75356,Calw
20096,Hamburg
21660,Stade
41241,Mönchengladbach
24917,Flensburg
37105,Duderstadt
92408,Schwandorf
90347,Nürnberg
04358,Leipzig
38516,Gifhorn
95089,Selb
31726,Rinteln
80018,München
20348,Hamburg
17281,Prenzlau
76430,Baden-Baden
09009,Chemnitz
88343,Bad Saulgau
60047,Frankfurt
74014,Heilbronn
44774,Bochum
40123,Düsseldorf
88296,Leutkirch
40404,Düsseldorf
20019,Hamburg
72424,Albstadt
75162,Pforzheim
09450,Annaberg-Buchholz
36035,Fulda
98641,Hildburghausen
83631,Bad Tölz
90006,Nürnberg
34112,Kassel
95402,Bayreuth
22209,Hamburg
31113,Hildesheim
27364,Sottrum
65170,Wiesbaden
40040,Düsseldorf
94018,Passau
94017,Passau
75118,Pforzheim
73220,Kirchheim
49483,Uelsen
27492,Münsterhausen
73638,Welzheim
72482,Sigmaringen
07393,Rudolstadt
61435,Oberursel
98630,Römhild
72101,Rotenburg
61288,Bad Homburg
21470,Lauenburg
34568,Homberg
35340,Gießen
P.O. Box 200244,Frankfurt
60290,Frankfurt
Taunusanlage 12,Frankfurt
55701,Idar-Oberstein
